,bedrooms,bathrooms,house_floors,kcgs_waterfront,kcgs_view,kcgs_condition,kcgs_grade,year_construction,year_renovation,zip_code,price,m2_living,m2_lot
865,3,3,2,1,4,4,11,1996,0,98040,3100000.0,364.31226765799255,1216.078066914498
866,4,3,1,0,1,3,10,2005,0,98040,1610000.0,364.31226765799255,1773.9776951672864
867,5,4,2,0,0,3,9,1990,0,98004,1000000.0,364.31226765799255,1510.9665427509294
868,4,2,2,0,0,4,10,1988,0,98072,965000.0,364.31226765799255,3829.553903345725
869,4,2,2,0,0,3,10,1997,0,98075,770000.0,364.31226765799255,1153.810408921933
870,5,4,2,0,0,3,9,2000,0,98029,827500.0,364.31226765799255,541.1710037174721
871,4,3,2,0,0,3,10,1996,0,98053,850000.0,364.31226765799255,3450.0
872,5,2,1,0,0,5,7,1910,0,98144,760000.0,364.31226765799255,487.9182156133829
873,4,2,2,0,0,3,10,1928,0,98144,1480000.0,364.31226765799255,669.1449814126394
874,5,3,2,0,0,3,9,2014,0,98065,616200.0,364.31226765799255,449.07063197026025
875,5,3,2,0,0,3,9,2007,0,98065,710000.0,364.31226765799255,796.6542750929368
876,4,3,2,0,0,3,9,2004,0,98053,889000.0,364.31226765799255,888.0111524163569
877,5,4,2,0,0,3,7,1955,2005,98006,650500.0,364.31226765799255,1060.5947955390334
878,4,3,2,0,0,3,10,1999,0,98065,825000.0,364.31226765799255,1030.2973977695167
879,5,3,2,0,0,3,9,2004,0,98052,918000.0,364.31226765799255,478.62453531598516
880,4,3,2,0,0,3,9,2014,0,98053,963990.0,363.8475836431227,591.449814126394
881,3,2,2,0,0,3,10,1999,0,98008,961500.0,363.3828996282528,1301.1152416356877
882,4,2,2,0,0,3,9,2000,0,98038,489000.0,363.3828996282528,784.5724907063197
883,5,3,2,0,0,3,9,2000,0,98038,470000.0,363.3828996282528,657.7137546468401
884,3,4,2,0,2,5,10,1933,0,98199,1700000.0,363.3828996282528,497.2118959107807
885,3,2,1,0,0,5,9,1949,0,98112,1480000.0,363.3828996282528,657.992565055762
886,3,3,2,0,0,3,11,1985,0,98014,805000.0,363.3828996282528,1767.9368029739778
887,4,3,2,0,0,4,10,1987,0,98027,780000.0,363.3828996282528,5563.4758364312265
888,4,2,1,0,0,3,8,1908,2003,98004,1750000.0,363.3828996282528,2110.5947955390334
889,4,3,2,0,2,4,11,1933,0,98199,2000000.0,363.3828996282528,697.0260223048327
890,4,3,2,0,0,3,10,2006,0,98033,1650000.0,363.3828996282528,697.0260223048327
891,5,3,1,0,0,4,9,1960,0,98004,1560000.0,363.3828996282528,1505.5762081784387
892,4,3,2,0,0,3,9,2006,0,98065,709950.0,363.3828996282528,584.8513011152417
893,4,3,2,0,0,3,9,2007,0,98029,782000.0,363.3828996282528,752.3234200743494
894,4,3,2,0,2,3,9,2014,0,98001,549950.0,363.0111524163569,899.0706319702603
895,6,4,3,0,4,4,9,1977,0,98116,1300000.0,362.63940520446096,360.59479553903344
896,2,2,1,0,3,3,8,1947,0,98144,1070000.0,362.453531598513,1381.4126394052046
897,4,3,1,0,4,5,10,1972,0,98006,1620000.0,362.453531598513,906.1338289962825
898,4,3,1,0,4,5,10,1972,0,98006,1650000.0,362.453531598513,906.1338289962825
899,3,2,2,0,0,3,6,1967,2008,98024,415000.0,362.453531598513,10363.754646840149
900,2,2,2,0,0,3,12,2009,0,98065,2000000.0,362.453531598513,85541.17100371748
901,6,4,2,0,0,3,8,1979,0,98052,650000.0,362.453531598513,845.7249070631971
902,4,3,2,0,0,3,10,1991,0,98053,780000.0,362.453531598513,3806.8773234200744
903,5,3,1,0,1,5,8,1931,0,98116,850000.0,362.453531598513,487.9182156133829
904,4,3,2,0,0,3,10,2006,0,98033,1040000.0,362.453531598513,779.8327137546469
905,5,3,2,0,0,3,9,2014,0,98107,1200000.0,362.453531598513,408.92193308550185
906,5,2,2,0,2,3,10,1950,1990,98177,1100000.0,361.52416356877325,2538.1970260223047
907,5,3,2,0,1,3,9,1984,0,98125,985000.0,361.52416356877325,1232.4349442379182
908,4,4,2,0,3,3,11,2004,0,98029,970000.0,361.52416356877325,548.8847583643122
909,4,2,2,0,0,3,10,1996,0,98077,775000.0,361.52416356877325,3207.527881040892
910,5,2,2,0,0,3,9,2004,0,98065,772500.0,361.52416356877325,848.5130111524164
911,3,2,2,0,1,3,8,1967,2010,98118,1080000.0,361.52416356877325,670.631970260223
912,4,3,1,0,0,3,9,2001,0,98038,1130000.0,361.52416356877325,39228.25278810409
913,7,3,2,0,4,3,9,1968,0,98117,1190000.0,361.52416356877325,775.2788104089219
914,5,3,1,0,0,3,10,1977,0,98004,1800000.0,361.52416356877325,1859.200743494424
915,3,3,1,0,2,3,8,1943,2007,98178,430000.0,361.52416356877325,663.5687732342008
916,4,3,2,1,3,5,10,1923,0,98105,2950000.0,361.52416356877325,2367.1003717472117
917,4,3,2,0,0,3,9,2005,0,98112,1600000.0,361.52416356877325,334.5724907063197
918,3,3,2,0,0,3,12,2006,0,98102,2250000.0,361.52416356877325,320.817843866171
919,4,3,2,0,0,3,10,2007,0,98027,850000.0,361.52416356877325,2044.6096654275093
920,4,2,2,0,0,3,10,1984,0,98033,917500.0,360.59479553903344,3253.066914498141
921,5,3,2,0,0,3,7,2004,0,98056,445000.0,360.59479553903344,667.2862453531599
922,5,3,2,0,3,4,9,1979,0,98006,1130000.0,360.59479553903344,1290.4275092936803
923,6,2,2,0,0,3,7,2003,0,98053,635000.0,360.59479553903344,529.7397769516729
924,4,2,2,0,0,3,10,2006,0,98075,815000.0,360.59479553903344,669.8884758364312
925,4,2,2,0,0,3,7,2004,0,98053,702000.0,360.59479553903344,1396.3754646840148
926,5,3,2,0,0,4,7,2004,0,98056,506000.0,360.59479553903344,777.8810408921934
927,5,3,2,0,0,3,7,2004,0,98056,430000.0,360.59479553903344,783.64312267658
928,4,2,2,0,0,3,10,1987,0,98074,762300.0,360.59479553903344,1352.2304832713755
929,5,3,2,0,0,3,10,1972,2003,98040,1820000.0,360.59479553903344,1208.17843866171
930,3,4,2,0,3,3,11,2009,0,98034,1030000.0,360.59479553903344,1217.007434944238
931,4,3,2,0,0,3,10,2007,0,98029,1060000.0,360.59479553903344,927.4163568773234
932,4,3,2,0,0,3,10,2007,0,98019,620000.0,360.59479553903344,766.1710037174721
933,3,3,2,0,2,3,9,1991,0,98106,645000.0,359.6654275092937,1022.3048327137546
934,3,3,2,0,0,3,11,2002,0,98102,1440000.0,359.6654275092937,354.9256505576208
935,3,3,2,0,0,3,10,1991,0,98006,900000.0,359.6654275092937,3157.992565055762
936,5,3,2,0,0,3,10,1998,0,98074,900000.0,359.6654275092937,764.4052044609665
937,4,2,2,0,0,3,10,2007,0,98010,600000.0,359.6654275092937,4736.5241635687735
938,5,3,2,0,0,3,10,1994,0,98053,850000.0,359.6654275092937,6092.565055762082
939,3,2,2,0,3,3,9,1997,0,98008,1280000.0,359.6654275092937,4331.691449814127
940,6,3,2,0,0,3,10,1989,0,98028,1130000.0,359.6654275092937,2295.539033457249
941,6,3,2,0,0,3,8,1976,0,98077,585000.0,359.6654275092937,4069.4237918215613
942,4,4,2,0,0,3,10,2001,0,98027,589900.0,359.6654275092937,3335.4089219330854
943,5,4,2,0,0,3,10,2014,0,98052,1300000.0,359.6654275092937,551.0223048327138
944,4,2,2,0,0,3,11,2005,0,98033,1400000.0,359.6654275092937,933.64312267658
945,5,3,2,0,0,3,7,2003,0,98038,470000.0,358.7360594795539,641.3568773234201
946,4,2,2,0,0,3,8,2004,0,98065,681000.0,358.7360594795539,476.7657992565056
947,5,2,1,0,3,4,8,1955,0,98001,430000.0,358.7360594795539,3971.468401486989
948,4,3,2,0,1,3,9,2005,0,98115,1500000.0,358.7360594795539,669.0520446096655
949,3,2,2,0,0,4,10,1984,0,98006,903000.0,358.7360594795539,1188.2899628252787
950,3,1,1,0,2,3,9,1970,0,98155,880000.0,358.7360594795539,836.4312267657992
951,4,3,1,0,4,4,10,1975,0,98004,2140000.0,358.7360594795539,1656.1338289962825
952,5,3,1,0,3,4,8,1973,0,98034,670000.0,358.7360594795539,892.1933085501859
953,4,4,2,0,4,3,11,2004,0,98006,1700000.0,358.7360594795539,1416.914498141264
954,4,3,2,0,0,3,10,1996,0,98077,840000.0,358.7360594795539,1703.903345724907
955,4,4,2,0,2,4,12,1927,0,98177,1760000.0,358.7360594795539,6315.334572490707
956,4,2,2,0,2,4,10,1985,0,98006,1160000.0,358.7360594795539,962.9182156133829
957,4,3,2,0,0,3,10,2007,0,98029,1050000.0,358.7360594795539,508.7360594795539
958,4,3,2,0,0,3,10,2014,0,98075,900000.0,358.7360594795539,608.085501858736
959,5,3,2,0,2,3,9,2006,0,98065,820875.0,358.7360594795539,872.3977695167287
960,5,3,2,0,2,3,9,2002,0,98092,507000.0,357.80669144981414,1510.1301115241636
961,4,3,2,0,1,3,11,1995,0,98033,1060000.0,357.80669144981414,752.7881040892194
962,5,3,1,0,0,4,9,1964,0,98004,1400000.0,357.80669144981414,1393.1226765799256
963,4,4,2,0,2,3,10,1998,0,98006,995000.0,357.80669144981414,1259.3866171003717
964,5,3,2,0,0,4,9,1963,0,98177,925000.0,357.80669144981414,878.9033457249071
965,3,3,2,0,1,3,10,2000,0,98006,820000.0,357.80669144981414,3608.736059479554
966,4,3,2,0,3,3,11,1989,0,98074,1200000.0,357.80669144981414,1844.0520446096655
967,3,4,2,0,0,3,10,2013,0,98053,915000.0,357.80669144981414,5829.553903345725
968,5,2,1,0,2,5,9,1975,0,98003,810000.0,357.5278810408922,1640.7063197026023
969,4,3,2,0,0,3,10,2013,0,98004,1750000.0,357.34200743494426,780.6691449814126
970,4,2,2,0,1,4,10,1983,0,98040,1120000.0,356.87732342007433,1544.5167286245353
971,3,4,2,0,0,3,10,2000,0,98074,868700.0,356.87732342007433,572.5836431226766
972,5,2,2,0,0,3,11,1991,0,98023,556000.0,356.87732342007433,1571.096654275093
973,6,3,1,0,3,3,8,1949,0,98178,612000.0,356.87732342007433,1304.8327137546469
974,4,2,2,0,0,3,10,1998,0,98075,884250.0,356.87732342007433,1129.275092936803
975,5,3,2,0,0,3,9,2001,0,98074,875000.0,356.87732342007433,769.4237918215614
976,4,3,2,0,0,3,11,1998,0,98014,840000.0,356.87732342007433,7967.28624535316
977,4,3,2,0,0,3,8,2001,0,98105,829900.0,356.87732342007433,371.74721189591077
978,3,3,2,0,0,3,9,1996,0,98077,970000.0,356.87732342007433,4990.334572490707
979,3,4,2,0,0,3,10,1998,0,98074,858450.0,356.87732342007433,906.2267657992566
980,4,2,1,0,2,4,9,1963,0,98040,1140000.0,356.87732342007433,929.7397769516729
981,5,3,3,0,3,3,10,2008,0,98144,1460000.0,356.87732342007433,446.09665427509293
982,4,3,1,0,3,4,10,1939,0,98199,2150000.0,356.87732342007433,577.5092936802974
983,8,3,1,0,0,3,7,1961,0,98034,575000.0,356.87732342007433,1486.0594795539034
984,5,2,2,1,4,3,9,1959,1980,98040,2700000.0,356.04089219330854,1282.5278810408922
985,3,3,2,0,0,3,10,1993,0,98077,800000.0,355.9479553903346,20565.42750929368
986,5,3,2,0,1,5,9,1905,1994,98122,2050000.0,355.9479553903346,788.1040892193308
987,5,4,1,0,0,3,8,1976,0,98077,480000.0,355.9479553903346,3252.7881040892194
988,4,3,2,0,0,4,11,1990,0,98077,1250000.0,355.9479553903346,3834.8513011152418
989,4,2,1,0,4,4,9,1969,0,98006,1100000.0,355.9479553903346,1282.5278810408922
990,9,4,2,0,0,3,7,1938,0,98103,599999.0,355.9479553903346,649.4423791821562
991,4,3,2,0,0,3,9,2014,0,98053,1050000.0,355.9479553903346,774.2565055762082
992,5,3,2,0,0,3,10,2005,0,98075,852500.0,355.9479553903346,755.6691449814126
993,4,2,1,1,4,3,11,1981,0,98155,1850000.0,355.9479553903346,1112.639405204461
994,3,2,2,0,0,3,11,1991,0,98006,1150000.0,355.9479553903346,4530.018587360595
995,5,3,2,0,0,3,9,2014,0,98053,955990.0,355.9479553903346,604.7397769516729
996,4,3,2,0,0,3,9,2014,0,98053,963990.0,355.9479553903346,628.7174721189591
997,4,2,2,0,0,3,8,2004,0,98065,679975.0,355.9479553903346,431.5985130111524
998,4,3,2,0,0,3,10,2001,0,98075,860000.0,355.9479553903346,929.8327137546469
999,6,4,3,0,0,3,9,1919,2004,98119,989000.0,355.9479553903346,446.09665427509293
1000,6,2,1,0,2,5,9,1962,0,98008,887000.0,355.9479553903346,1039.0334572490706
1001,3,3,2,0,0,3,9,1977,1999,98027,865000.0,355.9479553903346,20363.01115241636
1002,6,3,2,0,0,3,9,1995,0,98027,710000.0,355.9479553903346,6396.375464684015
1003,4,3,2,0,0,3,9,2014,0,98052,989990.0,355.9479553903346,664.4981412639405
1004,4,3,2,0,0,3,10,2014,0,98004,1700000.0,355.9479553903346,832.992565055762
1005,4,3,2,0,0,3,9,2014,0,98001,552900.0,355.7620817843866,1756.5055762081786
1006,4,2,2,0,0,3,9,2014,0,98028,770000.0,355.0185873605948,2444.2379182156133
1007,3,2,2,0,0,4,9,1987,0,98053,775000.0,355.0185873605948,3254.275092936803
1008,4,3,1,0,0,3,10,1994,0,98072,1220000.0,355.0185873605948,4978.996282527881
1009,3,3,2,0,3,3,9,1999,0,98045,830000.0,355.0185873605948,13480.855018587361
1010,5,4,2,0,3,3,9,2000,0,98116,920000.0,355.0185873605948,534.3866171003717
1011,4,3,2,0,0,3,10,2005,0,98004,1620000.0,355.0185873605948,754.089219330855
1012,4,3,2,0,0,3,10,1990,0,98004,1240000.0,355.0185873605948,1228.996282527881
1013,6,2,1,0,0,4,9,1974,0,98027,611000.0,355.0185873605948,4941.728624535316
1014,4,3,2,0,2,3,8,1955,0,98108,550000.0,355.0185873605948,1649.1635687732341
1015,4,3,2,0,1,4,11,1990,0,98040,1250000.0,355.0185873605948,2245.910780669145
1016,4,3,2,0,0,3,10,2003,0,98074,950000.0,355.0185873605948,1421.282527881041
1017,4,3,2,0,2,3,11,1995,0,98072,991500.0,355.0185873605948,2499.53531598513
1018,4,2,2,0,0,3,10,2014,0,98033,1270000.0,355.0185873605948,822.4907063197027
1019,4,3,1,0,1,3,9,2013,0,98056,839900.0,354.08921933085503,1263.197026022305
1020,4,3,2,0,0,3,11,1989,0,98040,1580000.0,354.08921933085503,921.5613382899628
1021,6,3,2,0,0,4,8,1977,0,98103,752000.0,354.08921933085503,619.2379182156134
1022,4,2,2,0,0,3,9,2007,0,98074,878000.0,354.08921933085503,718.2156133828996
1023,5,2,1,0,0,5,8,1967,0,98058,515000.0,354.08921933085503,1479.182156133829
1024,4,3,2,0,0,3,9,2003,0,98077,900000.0,354.08921933085503,20241.63568773234
1025,4,2,2,0,0,3,10,2003,0,98007,920000.0,354.08921933085503,1261.988847583643
1026,6,3,2,0,0,4,8,1977,0,98103,760000.0,354.08921933085503,571.5613382899628
1027,5,2,2,0,0,3,10,2014,0,98004,1700000.0,354.08921933085503,869.8884758364312
1028,5,4,2,0,0,3,10,2008,0,98074,966000.0,354.08921933085503,745.2602230483271
1029,6,4,1,0,4,5,10,1969,0,98177,2010000.0,354.08921933085503,2618.5873605947954
1030,4,3,2,0,0,3,9,1938,2013,98146,825000.0,354.08921933085503,910.0371747211896
1031,4,3,1,0,1,3,10,2007,0,98033,1130000.0,354.08921933085503,791.728624535316
1032,5,3,1,0,0,4,9,1984,0,98042,549900.0,353.1598513011152,3932.7137546468402
1033,3,2,1,0,0,4,10,1976,0,98042,575000.0,353.1598513011152,3143.5873605947954
1034,4,2,2,0,0,3,9,1993,0,98053,894000.0,353.1598513011152,2047.3048327137546
1035,5,3,1,0,0,3,7,1965,0,98032,380000.0,353.1598513011152,1440.5204460966543
1036,3,3,2,0,3,3,9,1983,0,98011,630000.0,353.1598513011152,1300.6505576208178
1037,3,2,2,0,0,3,10,1994,0,98023,450000.0,353.1598513011152,1214.7769516728624
1038,4,2,2,0,3,4,10,1986,0,98006,950000.0,353.1598513011152,1133.828996282528
1039,4,3,2,0,0,3,10,1969,2009,98006,2400000.0,353.1598513011152,1839.9628252788104
1040,4,2,2,0,0,3,9,2008,0,98011,730000.0,353.1598513011152,892.7509293680298
1041,3,2,2,0,0,3,8,2005,0,98045,472000.0,353.1598513011152,9756.412639405205
1042,5,3,1,0,1,3,8,2001,0,98056,471750.0,352.2304832713755,762.0817843866171
1043,3,3,2,0,0,3,10,1989,0,98122,1170000.0,352.2304832713755,464.7769516728625
1044,3,3,2,0,0,3,11,1993,0,98027,929950.0,352.2304832713755,1006.4126394052045
1045,4,3,2,0,0,3,9,2010,0,98053,875000.0,352.2304832713755,638.8475836431227
1046,4,2,2,0,0,3,10,1999,0,98075,875000.0,352.2304832713755,991.542750929368
1047,3,3,2,0,4,3,10,1985,0,98177,1600000.0,352.2304832713755,1765.7992565055763
1048,4,3,2,0,0,3,10,1931,0,98112,2200000.0,352.2304832713755,669.1449814126394
1049,4,3,2,0,0,3,11,1998,0,98053,1300000.0,352.2304832713755,8380.018587360595
1050,4,3,2,0,0,3,11,2006,0,98039,1870000.0,352.2304832713755,817.5650557620818
1051,3,3,1,1,4,3,9,1978,2006,98070,1380000.0,351.85873605947955,3535.1301115241636
1052,3,3,2,0,0,3,9,1951,0,98112,1810000.0,351.30111524163567,770.910780669145
1053,4,2,2,0,0,3,10,1990,0,98033,980000.0,351.30111524163567,1018.7732342007436
1054,4,4,2,0,4,4,11,1910,1977,98116,1600000.0,351.30111524163567,557.6208178438662
1055,4,2,2,0,0,3,8,2004,0,98038,549950.0,351.30111524163567,631.9702602230483
1056,3,2,1,0,0,3,10,1986,0,98072,930000.0,351.30111524163567,3278.1598513011154
1057,4,3,2,0,2,3,10,2001,0,98029,970000.0,351.30111524163567,1860.8736059479554
1058,4,3,2,0,0,3,11,2002,0,98059,1030000.0,351.30111524163567,1040.8921933085503
1059,3,3,1,0,1,3,11,1999,0,98006,1150000.0,351.30111524163567,987.2676579925651
1060,4,3,2,0,0,3,9,2001,0,98052,782000.0,351.30111524163567,722.0260223048327
1061,4,2,2,0,0,4,9,1907,0,98112,1400000.0,351.30111524163567,479.5539033457249
1062,5,2,1,0,1,4,9,1978,0,98155,725000.0,351.30111524163567,1858.736059479554
1063,4,2,2,0,0,3,10,1999,0,98075,833000.0,351.30111524163567,957.9925650557622
1064,4,2,2,0,0,3,9,1997,0,98006,962800.0,351.30111524163567,2195.446096654275
1065,4,3,1,0,1,3,11,2006,0,98006,1180000.0,351.30111524163567,938.5687732342008
1066,4,3,2,0,0,3,10,1989,0,98007,1230000.0,350.3717472118959,3441.82156133829
1067,4,4,2,0,0,4,8,1983,0,98028,925000.0,350.3717472118959,1213.5687732342008
1068,4,4,1,0,0,4,9,1967,0,98177,872000.0,350.3717472118959,906.1338289962825
1069,4,3,2,0,0,5,9,1916,0,98122,1500000.0,350.3717472118959,371.74721189591077
1070,4,3,2,0,0,3,10,1992,0,98058,998000.0,350.3717472118959,91356.69144981413
1071,4,2,2,0,2,3,11,1997,0,98006,1040000.0,350.3717472118959,1012.3605947955391
1072,4,3,2,0,0,3,9,2003,0,98010,665000.0,350.3717472118959,4412.639405204461
1073,4,2,2,0,2,5,9,1924,0,98144,1700000.0,350.3717472118959,1013.0111524163569
1074,4,2,2,0,2,4,8,1964,0,98075,940000.0,350.3717472118959,2313.8475836431226
1075,4,2,2,0,0,3,10,1989,0,98053,950000.0,350.3717472118959,3260.3159851301116
1076,4,3,2,0,0,5,9,1925,0,98109,1450000.0,350.3717472118959,381.3197026022305
1077,4,4,2,0,0,3,10,2006,0,98074,1100000.0,350.3717472118959,827.0446096654275
1078,4,3,2,0,0,3,10,2008,0,98033,1020000.0,350.3717472118959,790.0557620817845
1079,5,4,2,0,0,3,10,1983,0,98033,1030000.0,349.4423791821561,2605.9479553903348
1080,6,2,1,0,0,3,9,1967,0,98117,838300.0,349.4423791821561,1206.1338289962825
1081,4,3,2,0,0,3,9,1998,0,98053,740000.0,349.4423791821561,5303.25278810409
1082,5,3,2,0,0,3,9,1984,0,98006,851000.0,349.4423791821561,910.0371747211896
1083,3,3,1,0,0,4,10,1979,0,98092,555000.0,349.4423791821561,17542.75092936803
1084,4,2,2,0,0,3,11,1987,0,98052,1010000.0,349.4423791821561,2715.985130111524
1085,5,3,2,0,0,3,10,1969,0,98040,998000.0,349.4423791821561,948.6059479553903
1086,4,3,2,0,0,3,11,1990,0,98077,1150000.0,349.4423791821561,1915.3345724907063
1087,5,3,2,0,3,3,9,2004,0,98072,730000.0,349.4423791821561,451.3940520446097
1088,3,3,2,0,3,4,10,1910,0,98116,1250000.0,349.4423791821561,789.9628252788104
1089,3,2,2,0,0,3,9,2002,0,98029,825000.0,349.4423791821561,488.8475836431227
1090,4,3,2,0,0,3,8,2002,0,98056,494500.0,349.4423791821561,818.2156133828996
1091,4,3,1,0,0,5,9,1950,0,98105,1580000.0,349.4423791821561,1014.8698884758364
1092,5,4,1,0,3,4,11,1969,0,98040,1380000.0,349.4423791821561,2115.5204460966543
1093,4,3,2,0,0,3,8,2007,0,98038,429900.0,349.4423791821561,434.47955390334573
1094,4,3,2,0,0,3,9,2014,0,98117,919204.0,349.4423791821561,464.6840148698885
1095,5,3,2,0,0,3,9,2014,0,98034,799950.0,349.4423791821561,436.9888475836431
1096,3,3,2,1,4,3,11,2014,0,98056,2230000.0,349.4423791821561,523.6059479553903
1097,4,2,2,0,0,3,10,2008,0,98023,363000.0,348.7918215613383,669.5167286245353
1098,5,3,1,0,2,4,9,1981,0,98006,942500.0,348.51301115241637,893.3085501858736
1099,4,3,2,0,0,3,10,1976,0,98074,920000.0,348.51301115241637,1024.6282527881042
1100,6,3,2,0,2,5,9,1936,1968,98117,1250000.0,348.51301115241637,1315.0557620817845
1101,5,2,2,1,4,3,10,1925,0,98118,2900000.0,348.51301115241637,8520.53903345725
1102,5,2,2,0,4,3,10,2005,0,98038,775000.0,348.51301115241637,1122.3977695167287
1103,5,2,2,0,0,3,9,2001,0,98074,910000.0,348.51301115241637,769.4237918215614
1104,3,2,2,0,0,3,9,2001,0,98074,782500.0,348.51301115241637,726.8587360594796
1105,4,2,2,0,0,5,8,1924,0,98115,1310000.0,348.51301115241637,464.6840148698885
1106,4,2,2,0,0,3,10,1991,0,98092,725000.0,348.51301115241637,20307.24907063197
1107,4,3,2,0,0,3,10,2013,0,98053,1180000.0,348.51301115241637,6882.156133828997
1108,5,2,1,0,0,4,8,1978,0,98028,595000.0,347.58364312267656,627.3234200743494
1109,4,2,1,0,0,4,9,1951,0,98177,1150000.0,347.58364312267656,1672.8624535315985
1110,3,3,2,0,2,3,10,1991,0,98070,789000.0,347.58364312267656,3684.014869888476
1111,5,2,1,0,0,4,9,1979,0,98074,660000.0,347.58364312267656,1385.9665427509294
1112,4,2,1,0,0,3,10,2004,0,98058,475000.0,347.58364312267656,808.550185873606
1113,3,2,2,0,0,5,8,1966,0,98004,999950.0,347.58364312267656,2087.732342007435
1114,4,2,2,0,0,3,9,2000,0,98053,860000.0,347.58364312267656,3012.732342007435
1115,4,3,2,0,2,3,11,2000,0,98072,1080000.0,347.58364312267656,3852.9739776951674
1116,3,3,2,0,0,3,11,1990,0,98166,710000.0,347.58364312267656,12724.442379182155
1117,4,3,1,0,0,3,10,1988,0,98077,1090000.0,347.58364312267656,1122.6765799256507
1118,5,2,1,0,0,3,8,1958,0,98198,392000.0,347.58364312267656,3018.6802973977697
1119,4,3,2,0,0,3,9,1988,0,98072,869000.0,347.58364312267656,2870.260223048327
1120,5,3,2,0,0,3,10,2013,0,98052,1080000.0,347.58364312267656,1053.903345724907
1121,5,3,2,0,0,3,9,1998,0,98038,448000.0,347.58364312267656,2294.0520446096657
1122,5,3,2,0,0,4,9,1984,0,98006,915557.0,347.58364312267656,1072.1189591078066
1123,5,3,2,0,0,3,9,2014,0,98117,1080000.0,347.58364312267656,521.3754646840149
1124,4,3,2,0,0,3,10,2014,0,98029,1140000.0,347.58364312267656,1065.7063197026023
1125,5,4,2,0,0,3,10,2001,0,98112,1230000.0,346.8401486988848,411.3382899628253
1126,4,1,1,0,0,4,7,1974,0,98022,360000.0,346.6542750929368,1578.0669144981414
1127,4,3,2,0,3,4,10,1986,0,98040,1560000.0,346.6542750929368,1579.9256505576209
1128,5,3,1,0,0,3,10,1990,0,98075,775000.0,346.6542750929368,1550.092936802974
1129,4,3,3,0,2,3,11,1985,0,98109,1780000.0,346.6542750929368,657.1561338289963
1130,4,3,2,0,0,3,10,2006,0,98033,1490000.0,346.6542750929368,669.1449814126394
1131,3,3,2,0,0,3,9,1989,0,98077,1070000.0,346.6542750929368,1232.7137546468402
1132,4,3,2,0,0,3,10,1990,0,98029,690000.0,346.6542750929368,1098.5130111524163
1133,5,3,1,0,4,4,10,1963,0,98004,2540000.0,346.6542750929368,987.546468401487
1134,4,3,2,0,2,3,10,1991,0,98042,599950.0,346.6542750929368,1396.7472118959108
1135,4,2,2,0,0,3,10,1990,0,98040,1260000.0,346.6542750929368,1575.278810408922
1136,3,3,1,0,0,4,9,1990,0,98038,649500.0,346.6542750929368,35625.27881040892
1137,3,3,1,0,0,3,9,1979,0,98008,825000.0,346.6542750929368,3336.4312267657992
1138,5,3,1,0,0,3,7,1927,0,98102,979700.0,346.6542750929368,511.1524163568773
1139,4,2,2,0,0,3,10,1997,0,98075,840000.0,346.6542750929368,915.1486988847583
1140,4,2,2,0,0,3,10,2012,0,98074,925000.0,346.6542750929368,744.7955390334573
1141,4,3,2,0,0,3,9,2015,0,98103,595000.0,346.6542750929368,423.7918215613383
1142,4,2,2,0,0,3,10,1983,0,98072,828500.0,345.724907063197,3252.7881040892194
1143,4,3,1,0,0,4,9,1960,0,98005,875000.0,345.724907063197,1312.732342007435
1144,4,2,2,0,0,4,10,1984,0,98053,864000.0,345.724907063197,9837.360594795538
1145,4,3,1,0,0,3,9,2003,0,98014,650000.0,345.724907063197,5343.773234200744
1146,4,2,1,0,4,5,10,1962,0,98006,1370000.0,345.724907063197,878.2527881040893
1147,4,2,2,0,0,3,10,1988,0,98053,899000.0,345.724907063197,2848.4200743494425
1148,4,3,2,0,0,3,9,1991,0,98033,857000.0,345.724907063197,2699.163568773234
1149,4,3,2,0,0,5,9,1905,0,98102,1440000.0,345.724907063197,464.6840148698885
1150,4,3,2,0,0,3,10,2008,0,98004,1450000.0,345.724907063197,771.4684014869889
1151,4,2,2,0,0,3,10,1999,0,98074,820000.0,345.724907063197,802.3234200743494
1152,5,3,2,0,4,3,9,1986,0,98001,500000.0,345.724907063197,2367.472118959108
1153,3,2,2,0,0,3,11,1982,0,98074,1080000.0,345.724907063197,1078.996282527881
1154,4,1,1,0,3,4,9,1947,0,98199,1280000.0,345.724907063197,785.1301115241636
1155,4,2,1,0,2,5,8,1970,0,98075,875000.0,345.724907063197,1150.9293680297399
1156,4,3,2,0,2,3,11,2007,0,98027,980000.0,345.724907063197,664.4981412639405
1157,6,3,2,0,0,3,10,2003,0,98040,1520000.0,345.724907063197,1086.4312267657992
1158,4,3,3,0,0,3,7,1979,2014,98059,500000.0,345.724907063197,1398.5130111524163
1159,4,3,2,0,3,3,10,2004,0,98065,760000.0,345.724907063197,1263.104089219331
1160,5,4,2,0,0,3,10,2005,0,98075,960000.0,345.724907063197,1412.639405204461
1161,4,4,2,0,2,3,9,2006,0,98116,1050000.0,345.724907063197,534.3866171003717
1162,4,3,1,0,2,3,10,2007,0,98010,780000.0,345.724907063197,19802.32342007435
1163,4,4,2,0,0,3,10,2014,0,98034,960000.0,345.724907063197,719.8884758364312
1164,4,3,2,0,0,3,9,2012,0,98053,955000.0,345.724907063197,628.7174721189591
1165,4,3,2,0,0,3,8,2002,0,98056,552500.0,344.79553903345726,966.542750929368
